tipo_suelo,pH,materia_organica,conductividad,nitrogeno,fosforo,potasio,humedad,densidad,altitud,fertilidad,cultivo
2,5.89,4.08,0.16,41.91,38.52,86.75,37.1,1.6,3984.41,1,Cebada
2,5.63,2.23,1.61,21.47,22.0,289.98,36.01,1.48,3098.94,1,Remolacha
4,6.34,2.63,1.15,42.77,15.37,77.78,21.42,1.55,3788.27,1,Papa
1,6.0,4.06,2.35,37.15,39.85,197.41,17.89,1.43,1202.59,1,Lechuga
3,7.05,1.79,2.42,19.01,8.67,145.86,22.76,1.58,967.61,1,Girasol
2,7.08,3.64,1.97,47.31,16.76,68.08,33.84,1.59,3080.6,1,Espinaca
1,7.09,1.68,2.35,24.11,24.53,252.9,36.35,1.06,733.7,1,Tomate
2,6.67,3.66,0.86,43.9,19.6,128.52,8.47,1.12,3626.96,1,Cebada
3,7.27,4.72,1.16,25.19,34.61,220.74,34.84,1.34,2829.03,1,Remolacha
1,7.15,2.69,0.45,39.14,38.33,207.08,35.7,1.21,3752.33,1,Papa
3,7.1,1.89,1.02,49.99,11.17,261.83,37.24,1.28,3169.99,1,Lechuga
3,6.48,3.14,1.37,14.55,34.36,299.78,8.51,1.56,2979.66,1,Maiz
4,7.43,1.55,1.32,44.73,33.53,104.88,29.46,1.07,3777.4,1,Cebada
4,6.64,3.84,1.45,21.35,17.31,229.61,20.9,1.38,3009.28,1,Remolacha
3,6.44,4.21,0.65,35.31,34.36,209.17,17.68,1.21,3075.27,1,Remolacha
2,6.09,4.6,0.43,44.74,21.3,166.6,7.0,1.19,363.74,1,Uva
3,5.58,2.39,2.38,37.27,28.7,191.17,21.94,1.57,197.39,1,Uva
1,6.95,1.65,0.83,26.24,9.17,147.24,8.57,1.38,3650.52,1,Cebada
3,6.63,1.62,0.69,13.15,12.01,215.81,20.37,1.17,1229.15,1,Remolacha
4,6.55,4.22,0.66,28.05,32.26,128.99,27.16,1.17,1803.43,1,Batata
3,6.6,2.8,1.69,17.12,17.78,223.46,36.18,1.65,599.38,1,Tomate
1,7.09,2.45,2.49,49.07,24.34,169.39,26.22,1.47,1246.99,1,Remolacha
2,6.52,2.73,1.65,20.42,18.01,124.15,10.72,1.27,495.39,1,Uva
2,6.9,3.35,0.62,16.29,21.25,156.28,28.83,1.27,47.8,1,Platano
4,7.12,4.38,2.48,42.27,36.52,166.83,16.65,1.42,3060.69,1,Cebolla
1,7.49,2.4,2.22,14.15,38.75,216.99,9.03,1.01,2432.55,1,Tomate
4,7.27,1.84,1.34,29.36,22.59,124.28,10.07,1.02,3157.9,1,Cebolla
3,6.77,4.66,1.1,20.77,29.02,101.97,33.26,1.01,1275.9,1,Mani
2,7.22,2.7,1.05,24.2,30.01,250.33,16.99,1.53,3073.19,1,Espinaca
2,5.92,2.52,1.51,13.55,16.15,204.66,35.64,1.05,1170.85,1,Arroz
2,6.79,2.06,0.12,27.34,13.92,230.11,35.98,1.26,845.22,1,Arroz
2,7.29,3.69,1.48,23.79,24.61,259.71,12.32,1.37,3655.92,1,Papa
2,6.33,3.04,0.26,16.27,8.87,264.02,30.8,1.05,3331.27,1,Papa
1,5.83,4.37,0.4,39.71,35.42,114.64,19.27,1.23,3305.43,1,Trigo
1,7.34,1.85,0.67,24.52,15.26,86.59,27.15,1.34,850.9,1,Espinaca
2,5.91,4.88,1.19,48.71,13.03,168.85,34.75,1.05,2490.98,1,Brocoli
1,6.7,2.82,1.59,28.36,28.51,191.5,26.24,1.24,3619.86,1,Cebada
3,5.95,4.32,0.15,35.09,21.56,196.99,25.84,1.29,2586.21,1,Trigo
2,6.74,3.53,0.51,20.94,38.28,293.19,10.76,1.0,712.84,1,Batata
3,7.09,2.0,0.84,42.67,38.34,132.32,8.56,1.2,3542.43,1,Papa
1,7.01,3.75,1.8,31.37,12.7,240.47,9.15,1.61,2038.11,1,Zanahoria
2,6.58,3.1,1.02,15.92,22.13,82.86,15.04,1.03,2342.57,1,Girasol
4,7.44,2.01,0.7,29.49,26.09,234.17,37.34,1.14,3117.69,1,Lechuga
2,6.78,3.5,2.01,47.63,11.87,216.13,11.06,1.32,69.83,1,Mani
4,6.22,3.16,1.49,42.59,22.3,88.31,15.96,1.02,3106.79,1,Trigo
4,6.58,3.68,1.32,12.86,35.02,238.48,36.54,1.41,259.6,1,Batata
2,7.04,4.7,1.05,37.99,32.02,152.57,25.97,1.62,1433.04,1,Brocoli
1,6.73,1.86,1.15,49.61,11.68,121.14,21.82,1.29,3385.23,1,Cebolla
1,5.54,2.54,2.4,27.43,35.28,91.69,16.15,1.4,1710.26,1,Espinaca
4,6.4,1.74,1.11,32.88,9.14,91.57,29.78,1.5,2192.3,1,Frijoles
4,7.01,2.52,1.48,48.12,32.98,160.26,27.64,1.56,365.67,1,Lechuga
3,6.17,4.17,1.13,42.63,11.38,98.79,32.46,1.29,1659.23,1,Papa
3,5.97,4.26,1.28,48.94,25.49,119.91,34.75,1.0,549.88,1,Cana de Azucar
4,6.54,3.07,0.41,31.08,23.75,129.03,25.91,1.64,2448.02,1,Maiz
2,7.34,2.62,1.24,28.39,21.91,288.43,26.5,1.15,3556.59,1,Cebada
3,6.68,3.03,0.28,26.13,28.78,186.3,33.64,1.52,3163.04,1,Zanahoria
3,5.63,3.1,2.42,38.1,29.83,275.21,25.1,1.35,871.64,1,Melon
3,6.22,3.17,2.1,35.04,8.71,177.4,17.07,1.56,221.34,1,Frijoles
3,6.78,2.57,2.41,41.48,32.56,270.95,24.17,1.24,2652.78,1,Papa
1,6.75,4.18,1.36,17.75,13.18,102.43,10.11,1.1,1543.32,1,Trigo
4,6.61,4.67,1.75,23.06,30.22,257.39,24.36,1.25,1241.8,1,Soja
4,7.07,3.09,1.42,14.74,10.83,183.21,10.0,1.42,3093.97,1,Papa
3,6.69,4.71,1.22,12.13,26.08,104.54,15.27,1.0,2156.7,1,Girasol
2,7.2,3.94,1.41,24.34,19.15,290.19,15.58,1.32,2562.29,1,Brocoli
2,7.72,4.97,1.36,21.88,29.99,257.71,22.76,1.46,2278.46,1,Tomate
4,6.9,4.69,0.8,40.39,10.55,111.66,35.43,1.09,2073.43,1,Papa
3,6.26,2.24,1.59,12.3,22.75,185.39,30.27,1.1,804.33,1,Papa
1,5.96,2.69,2.18,41.36,32.07,209.25,37.63,1.37,1299.65,1,Cilantro
2,7.2,2.87,0.29,41.05,27.62,201.89,38.46,1.22,501.76,1,Espinaca
2,6.18,1.86,0.72,39.36,36.85,169.21,15.19,1.03,1348.61,1,Melon
1,7.31,2.99,0.69,31.24,24.45,115.26,7.49,1.44,742.48,1,Cebolla
2,6.58,4.39,1.87,13.07,37.39,138.77,19.01,1.14,542.07,1,Cana de Azucar
1,6.44,3.33,0.21,33.3,30.77,119.91,32.26,1.36,3394.92,1,Cebada
3,7.5,1.73,0.63,28.87,12.28,216.38,22.83,1.56,379.87,1,Tomate
4,6.65,4.84,1.01,30.52,31.78,191.63,31.12,1.05,1505.44,1,Girasol
4,6.42,4.12,1.93,34.55,34.37,153.57,19.53,1.48,3708.43,1,Papa
2,5.79,4.07,0.21,13.0,15.81,197.73,10.93,1.17,3687.55,1,Cebada
3,7.05,2.28,1.65,39.17,33.91,126.66,27.25,1.23,1545.19,1,Trigo
2,6.02,2.03,1.82,31.23,8.79,193.46,23.45,1.21,3005.4,1,Trigo
1,7.79,4.43,1.93,37.23,31.68,170.7,32.06,1.08,775.8,1,Cilantro
3,7.14,4.96,0.27,28.86,26.93,236.79,39.99,1.09,595.56,1,Lechuga
4,6.28,3.08,0.66,24.12,24.97,206.17,37.66,1.51,2704.22,1,Cebada
4,7.62,2.13,0.14,38.36,31.37,75.06,19.46,1.16,2686.75,1,Zanahoria
2,7.55,3.01,1.47,48.47,24.13,86.44,9.75,1.26,2524.31,1,Maiz
3,5.9,4.45,2.42,44.71,36.06,102.64,18.91,1.09,353.83,1,Soja
4,6.88,3.97,2.19,19.21,33.95,82.07,36.75,1.28,1775.92,1,Mani
2,7.77,2.51,2.25,19.98,37.74,100.9,23.22,1.48,1176.93,1,Zanahoria
1,6.82,3.16,0.17,43.34,32.9,147.96,8.77,1.48,683.7,1,Girasol
4,6.87,4.37,0.34,30.35,36.09,297.26,39.94,1.07,3499.47,1,Cebada
1,6.51,4.56,0.99,30.36,13.89,88.17,17.94,1.34,1534.08,1,Cebada
4,6.95,2.76,1.36,21.03,39.24,287.92,34.51,1.12,1312.38,1,Tomate
1,5.66,1.57,1.96,37.78,31.33,287.88,29.65,1.13,3889.86,1,Cebada
1,5.93,2.29,0.3,17.69,32.05,268.5,9.2,1.38,2027.13,1,Zanahoria
2,7.51,2.32,1.69,32.57,13.37,238.42,22.82,1.13,3408.48,1,Cebada
3,7.22,3.49,0.23,15.36,37.77,261.27,37.31,1.01,2460.58,1,Cebolla
1,6.35,2.63,0.25,35.83,12.31,254.91,21.06,1.42,1794.42,1,Trigo
2,7.26,1.98,1.58,44.37,27.49,200.04,13.31,1.2,307.08,1,Tomate
1,5.98,3.91,0.77,17.2,30.53,268.4,27.03,1.51,1216.11,1,Frijoles
1,6.59,4.95,0.16,13.98,35.9,198.35,9.52,1.01,1391.2,1,Soja
3,7.3,3.82,0.62,30.09,29.23,285.29,36.84,1.24,116.42,1,Arroz
1,6.17,2.57,1.89,15.69,20.97,119.77,34.31,1.63,1674.68,1,Brocoli
2,7.69,4.56,1.63,40.08,35.23,243.82,23.27,1.57,950.5,1,Frijoles
4,7.79,3.99,1.56,13.33,8.34,294.04,11.32,1.14,945.31,1,Frijoles
2,6.16,4.68,0.77,42.33,9.73,106.63,8.83,1.29,3299.02,1,Remolacha
3,7.21,2.59,2.13,20.89,13.25,93.86,17.76,1.29,930.82,1,Maiz
2,6.51,2.22,1.47,18.9,31.75,121.42,28.75,1.1,1583.73,1,Maiz
3,5.86,2.37,0.5,40.55,39.62,202.42,7.29,1.55,1159.83,1,Soja
1,7.1,2.07,2.16,16.81,12.78,178.76,12.22,1.56,3820.31,1,Cebada
3,6.49,4.95,2.49,35.17,31.09,117.49,16.82,1.49,3738.03,1,Cebada
3,7.4,2.49,0.54,29.69,27.38,101.86,30.79,1.07,884.15,1,Lechuga
1,6.16,3.35,0.33,31.93,28.58,218.74,11.34,1.08,538.91,1,Zanahoria
1,7.16,3.73,1.81,35.08,22.26,187.24,23.84,1.62,3106.94,1,Cebolla
1,7.25,4.31,1.67,26.74,10.78,282.27,19.41,1.59,1308.46,1,Tomate
2,6.01,2.16,0.15,19.41,38.58,206.05,11.12,1.4,3864.67,1,Cebada
3,6.11,3.28,2.09,38.07,24.16,228.31,34.1,1.54,1179.19,1,Cebolla
2,5.6,1.84,0.36,27.99,31.4,250.31,8.69,1.01,611.46,1,Uva
1,5.63,1.73,2.47,19.76,25.27,222.51,19.42,1.1,391.99,1,Platano
3,7.28,3.84,2.23,25.8,13.04,85.39,37.52,1.43,3434.68,1,Cebolla
2,7.72,3.65,0.71,29.72,14.03,290.37,8.14,1.02,2100.43,1,Espinaca
3,6.87,1.75,1.54,41.12,29.16,178.28,7.24,1.04,3112.39,1,Cebolla
3,5.57,1.69,2.49,15.25,23.33,252.7,14.24,1.55,361.82,1,Cana de Azucar
2,7.29,4.5,1.1,13.1,9.45,189.12,26.17,1.17,3893.12,1,Cebada
2,6.02,3.91,1.97,42.1,32.72,190.68,15.59,1.25,3516.12,1,Papa
4,7.4,2.37,1.85,12.42,13.59,130.63,13.48,1.49,97.52,1,Uva
3,6.86,4.74,0.67,14.71,27.72,207.51,37.46,1.15,1462.48,1,Mani
1,7.38,2.66,2.37,47.25,10.87,82.52,8.77,1.4,1059.73,1,Lechuga
2,6.54,2.08,1.76,15.01,36.21,170.5,35.35,1.06,3295.12,1,Lechuga
1,5.77,3.03,1.34,49.55,20.15,194.93,23.31,1.06,1904.57,1,Zanahoria
2,7.02,2.97,0.19,38.69,18.59,248.56,20.4,1.17,1676.68,1,Mani
2,6.6,2.19,1.95,44.05,39.34,68.11,26.86,1.12,3403.32,1,Cebada
2,7.24,2.37,0.34,25.74,38.89,132.75,12.83,1.12,1728.35,1,Tomate
1,7.16,3.26,1.62,34.11,38.79,118.81,7.84,1.31,3199.23,1,Zanahoria
3,6.73,2.81,1.68,14.98,36.01,74.31,18.92,1.02,108.78,1,Tomate
2,7.31,4.15,2.4,47.97,10.43,215.31,27.66,1.0,2676.03,1,Remolacha
1,5.88,2.16,2.03,30.07,37.35,172.1,18.76,1.49,3482.84,1,Cebada
1,7.57,4.52,1.4,23.1,11.67,276.15,9.43,1.08,1958.27,1,Brocoli
1,5.77,3.52,1.59,19.63,39.57,275.69,10.8,1.01,387.07,1,Lechuga
2,7.3,4.62,0.13,19.69,15.34,185.62,12.27,1.38,326.34,1,Melon
4,6.39,2.7,2.08,21.54,16.1,65.9,26.22,1.2,3826.01,1,Cebada
3,6.59,1.51,0.22,34.97,19.82,273.96,8.07,1.49,2858.81,1,Cebada
2,5.84,3.32,1.48,23.1,16.28,62.88,14.93,1.13,2312.98,1,Cebada
4,7.08,4.4,1.49,37.96,37.38,187.43,34.44,1.22,957.43,1,Cana de Azucar
3,7.01,1.87,0.84,18.07,13.01,196.14,29.47,1.05,1163.44,1,Espinaca
3,6.37,3.73,1.54,39.89,20.26,275.24,18.47,1.59,2626.36,1,Espinaca
3,6.73,3.54,1.54,23.51,22.33,202.79,15.27,1.65,3323.09,1,Cebada
1,6.67,1.74,0.44,22.66,29.33,92.77,23.51,1.35,2445.37,1,Tomate
1,7.29,2.61,2.02,21.08,8.68,288.93,27.3,1.01,2771.97,1,Remolacha
1,7.58,1.98,2.13,35.05,39.32,233.24,15.37,1.26,381.02,1,Batata
1,6.03,4.41,2.34,18.48,30.22,99.93,24.47,1.3,1359.45,1,Uva
2,6.04,3.09,0.88,33.41,29.48,173.64,31.94,1.08,281.45,1,Girasol
2,7.12,4.72,0.32,22.22,14.37,288.11,29.28,1.41,651.01,1,Cilantro
3,5.98,3.58,0.9,34.17,33.89,158.63,25.24,1.47,34.47,1,Mani
4,7.39,3.73,1.89,39.8,21.53,147.01,14.73,1.31,1831.3,1,Mani
1,6.81,1.98,1.12,48.99,19.22,138.3,31.34,1.08,3355.96,1,Trigo
2,6.91,3.75,0.99,27.26,23.86,273.03,22.24,1.42,43.66,1,Girasol
1,7.05,2.24,0.51,29.17,10.71,86.23,36.11,1.44,769.5,1,Arroz
2,6.68,4.38,0.75,19.98,27.99,144.55,18.86,1.33,2935.33,1,Cebolla
1,6.0,3.07,2.25,49.01,23.14,250.76,31.9,1.2,799.92,1,Soja
1,6.66,4.66,1.62,12.14,38.01,95.82,22.6,1.22,925.65,1,Espinaca
4,7.28,3.37,0.97,44.15,10.62,151.85,38.38,1.41,2479.26,1,Lechuga
3,7.26,4.69,2.3,31.71,36.04,290.69,34.09,1.15,89.1,1,Batata
1,5.63,3.59,2.08,26.67,10.0,122.27,30.67,1.34,3937.88,1,Cebada
2,5.94,2.06,0.39,34.64,14.91,79.46,19.85,1.51,3390.49,1,Papa
3,7.65,3.22,0.12,46.27,20.86,176.98,8.54,1.28,1885.54,1,Maiz
1,6.37,3.53,2.04,33.17,8.35,211.02,32.58,1.32,1100.63,1,Platano
1,6.54,3.24,1.03,42.54,10.81,279.55,8.64,1.19,3574.83,1,Papa
1,7.56,3.05,2.29,21.35,9.31,256.07,31.99,1.59,1292.55,1,Uva
1,7.37,4.44,0.67,47.23,33.19,73.17,21.51,1.16,2586.54,1,Papa
3,5.75,1.56,1.17,34.41,28.27,88.83,36.08,1.2,3696.67,1,Papa
4,5.94,1.86,2.29,44.89,20.22,151.12,36.89,1.03,688.82,1,Trigo
4,5.76,2.25,0.51,14.28,30.11,154.83,24.53,1.27,3231.01,1,Cebolla
3,6.93,3.5,2.35,24.56,36.22,256.51,37.28,1.31,1527.62,1,Frijoles
4,7.26,1.51,2.12,31.58,16.08,162.97,19.75,1.33,1395.32,1,Soja
3,5.88,2.83,2.28,16.83,18.56,245.59,26.76,1.5,1117.47,1,Melon
2,7.03,2.3,1.07,15.59,24.29,158.31,13.43,1.6,3308.39,1,Cebolla
4,7.77,4.88,2.14,17.24,25.91,138.27,20.12,1.38,3460.45,1,Papa
4,6.84,3.62,1.22,29.59,15.77,230.77,34.73,1.21,953.26,1,Girasol
2,7.54,2.18,1.74,43.1,21.31,222.11,34.73,1.29,2409.83,1,Zanahoria
4,6.53,3.94,2.04,43.24,18.63,267.54,38.02,1.06,1506.49,1,Lechuga
2,6.32,2.0,1.07,41.45,34.75,66.86,23.53,1.58,2266.33,1,Tomate
1,5.96,1.68,0.87,42.59,36.18,142.61,19.39,1.21,2243.19,1,Papa
1,6.08,1.86,0.63,16.43,29.58,66.67,25.3,1.62,3747.56,1,Papa
1,5.51,3.05,2.25,25.88,37.67,94.54,21.8,1.2,3954.13,1,Cebada
4,6.59,2.35,0.66,39.09,13.0,260.2,10.96,1.23,3198.22,1,Espinaca
2,6.46,3.32,0.17,35.16,18.85,298.51,36.79,1.44,3374.4,1,Cebada
1,6.39,2.94,2.11,44.55,12.5,242.81,34.4,1.46,2086.65,1,Papa
2,7.03,2.22,1.8,38.54,25.26,203.72,8.26,1.09,3998.35,1,Cebada
4,7.25,4.72,1.63,33.42,34.68,207.47,14.38,1.43,1681.16,1,Maiz
1,6.45,2.91,1.8,40.88,10.08,73.63,36.89,1.07,2383.99,1,Papa
2,6.31,1.75,1.93,44.35,28.88,259.67,25.98,1.48,2371.46,1,Tomate
3,6.42,3.5,1.87,43.07,35.0,86.13,30.26,1.29,678.48,1,Espinaca
1,7.27,2.35,0.4,34.54,32.12,193.73,18.27,1.2,2651.01,1,Brocoli
3,7.0,3.29,1.0,27.91,29.94,171.4,32.11,1.63,3921.43,1,Cebada
4,6.43,3.68,1.21,40.09,36.57,86.54,11.37,1.27,2642.94,1,Espinaca
1,6.69,3.96,1.8,42.04,25.79,202.81,31.54,1.13,361.36,1,Algodon
1,5.81,3.99,0.32,47.57,35.22,101.17,9.8,1.35,1587.7,1,Soja
1,7.39,2.57,0.19,45.8,33.57,166.41,38.71,1.06,2590.21,1,Maiz
2,5.82,4.19,0.15,18.87,33.86,160.77,17.26,1.43,550.0,1,Cebolla
3,7.42,2.62,0.56,32.81,37.33,80.83,39.91,1.47,1138.58,1,Brocoli
1,7.79,3.11,1.29,19.21,32.83,248.82,21.28,1.29,2362.93,1,Cebada
2,6.14,4.82,1.3,25.41,39.77,286.45,36.83,1.47,1520.64,1,Espinaca
2,7.34,1.84,2.01,13.62,20.34,140.17,29.2,1.43,927.25,1,Frijoles
1,5.91,2.68,2.08,34.64,8.91,235.02,9.83,1.56,426.09,1,Soja
3,6.25,2.53,1.86,29.39,21.25,155.07,39.13,1.17,1811.02,1,Papa
1,5.89,4.98,1.82,49.21,11.24,209.92,35.37,1.5,1001.83,1,Papa
1,7.4,1.61,0.4,22.32,22.23,289.36,14.68,1.54,154.12,1,Platano
3,7.43,3.24,2.3,24.92,31.73,260.38,27.09,1.19,1501.0,1,Zanahoria
4,7.44,3.86,0.3,37.8,31.9,283.19,36.26,1.64,1904.38,1,Mani
2,6.45,4.6,0.92,19.94,34.32,228.33,11.93,1.26,1739.34,1,Tomate
1,6.62,2.88,1.75,49.66,23.58,94.02,10.4,1.64,3261.48,1,Cebada
4,6.68,3.29,0.68,33.14,22.62,286.65,17.7,1.17,1113.53,1,Girasol
1,7.18,4.91,2.48,43.99,14.49,94.21,19.66,1.55,3893.89,1,Cebada
2,5.72,3.05,2.42,27.15,31.49,123.63,39.21,1.51,3599.59,1,Cebada
1,6.17,4.01,0.63,32.27,12.51,71.01,23.98,1.29,1046.97,1,Cebolla
1,7.37,3.65,2.4,14.31,31.74,224.22,10.64,1.18,468.89,1,Algodon
2,6.88,2.05,0.57,31.56,14.05,248.55,29.35,1.18,175.0,1,Arroz
4,6.21,3.58,1.4,32.66,25.82,135.04,27.72,1.15,1951.57,1,Lechuga
3,5.52,1.98,1.43,44.91,35.89,141.34,38.86,1.52,1010.98,1,Girasol
1,6.56,3.64,0.11,46.56,39.9,138.2,18.25,1.41,1091.58,1,Soja
4,6.04,2.16,1.66,16.83,30.32,172.63,28.53,1.52,3706.04,1,Cebada
1,6.91,1.85,1.38,39.46,20.41,125.77,25.97,1.2,966.97,1,Batata
3,5.59,3.6,2.19,17.93,19.4,121.13,15.53,1.27,3845.59,1,Cebada
1,6.43,1.74,1.07,27.45,30.95,269.36,24.41,1.13,1716.78,1,Batata
4,7.46,2.06,0.69,16.52,38.59,105.81,18.1,1.64,1996.32,1,Trigo
1,7.01,2.72,2.1,34.15,8.33,232.65,12.99,1.57,8.96,1,Tomate
1,5.52,3.66,0.83,24.12,29.7,92.0,34.06,1.44,3225.94,1,Trigo
4,6.16,3.44,0.84,46.97,30.37,79.37,31.7,1.39,3281.3,1,Remolacha
4,7.72,2.31,2.07,29.26,35.83,211.86,13.55,1.56,1136.11,1,Brocoli
4,6.75,4.32,1.33,31.3,25.44,104.21,10.6,1.63,283.01,1,Cana de Azucar
2,6.11,2.39,0.98,19.27,33.95,245.82,18.11,1.2,3251.27,1,Lechuga
3,7.35,4.12,0.88,30.43,22.4,77.06,28.24,1.16,1881.96,1,Tomate
2,5.75,2.39,2.48,22.06,10.68,169.71,24.54,1.43,3708.25,1,Papa
3,7.17,2.47,1.22,19.46,26.04,96.42,39.52,1.33,3428.8,1,Remolacha
3,7.59,1.6,0.14,32.4,8.72,179.16,25.74,1.09,3628.27,1,Cebada
2,6.28,3.24,0.45,48.74,32.95,78.68,24.28,1.41,601.36,1,Cana de Azucar
4,6.13,4.31,1.72,38.61,20.52,286.37,9.54,1.37,4.86,1,Mani
4,6.77,4.81,0.64,18.17,27.53,132.16,24.63,1.31,2210.72,1,Cebada
3,5.67,1.62,1.43,39.3,35.03,135.07,27.85,1.15,1442.02,1,Trigo
4,7.4,4.31,0.92,45.67,24.56,234.96,30.6,1.26,3546.66,1,Papa
2,7.37,1.93,0.44,35.68,38.42,298.27,12.96,1.63,884.54,1,Brocoli
2,6.79,2.0,1.56,15.62,38.69,257.73,26.11,1.04,3172.24,1,Cebada
2,7.26,2.49,1.67,49.94,9.53,158.74,36.26,1.36,226.16,1,Soja
2,6.97,1.87,2.38,27.5,35.99,235.29,17.21,1.08,1495.95,1,Algodon
4,6.02,2.83,0.86,44.04,17.68,162.88,27.39,1.34,3712.98,1,Papa
3,7.5,3.15,2.35,14.42,21.1,186.93,36.96,1.42,3372.54,1,Papa
1,7.04,3.12,0.74,42.2,19.24,237.35,33.86,1.56,1653.83,1,Remolacha
3,5.8,4.72,1.78,43.78,31.59,161.38,20.82,1.29,861.54,1,Melon
2,6.98,3.45,0.4,15.3,12.7,270.97,21.11,1.37,294.46,1,Batata
1,6.26,1.71,2.05,12.19,32.06,124.59,20.07,1.03,449.7,1,Arroz
3,7.34,4.15,1.69,27.8,38.95,185.64,35.93,1.5,2205.15,1,Lechuga
3,7.31,2.48,0.57,49.87,27.43,225.54,11.12,1.6,2498.45,1,Papa
2,7.52,3.21,2.45,47.14,38.25,288.81,29.16,1.26,904.22,1,Batata
2,6.93,4.36,0.28,47.88,20.65,90.14,16.59,1.29,450.67,1,Algodon
2,7.41,3.08,1.45,28.41,24.03,290.2,19.29,1.43,224.16,1,Cana de Azucar
4,7.28,2.33,1.92,49.76,23.3,294.49,34.0,1.28,3185.88,1,Lechuga
3,6.3,4.3,0.42,48.78,13.63,109.71,18.06,1.08,3128.75,1,Papa
3,6.66,2.77,0.53,19.84,31.14,113.08,39.12,1.6,3759.2,1,Cebada
4,6.73,4.81,0.17,38.94,26.78,99.42,8.33,1.33,1352.74,1,Girasol
2,6.57,3.85,1.68,38.03,32.67,154.78,18.1,1.32,2280.67,1,Frijoles
4,6.04,2.9,2.01,46.76,18.98,125.48,9.52,1.6,2283.76,1,Frijoles
4,6.01,3.1,2.19,28.44,22.92,228.25,11.64,1.5,2255.2,1,Cebolla
4,7.48,3.75,2.19,46.17,18.07,226.83,25.26,1.2,2913.53,1,Lechuga
1,5.85,4.41,1.67,30.07,16.78,192.45,19.84,1.4,3150.67,1,Espinaca
4,7.61,4.18,1.43,44.8,26.01,165.91,31.18,1.52,624.37,1,Frijoles
1,6.71,4.43,0.52,39.05,24.06,179.8,29.29,1.58,471.52,1,Espinaca
2,5.58,3.36,0.19,36.88,38.58,143.96,21.32,1.09,314.16,1,Espinaca
3,6.44,2.54,2.47,47.03,15.86,112.0,20.56,1.22,3567.84,1,Cebada
4,7.61,4.19,2.22,34.53,18.63,165.37,30.14,1.45,2237.1,1,Papa
2,7.54,2.75,0.77,20.5,21.24,275.84,33.16,1.36,318.18,1,Cana de Azucar
3,7.67,2.94,0.4,26.03,10.37,69.18,33.71,1.21,1579.62,1,Zanahoria
4,6.03,3.5,2.11,42.34,32.14,76.1,31.03,1.59,2983.68,1,Papa
1,6.21,4.95,1.02,34.48,20.79,277.93,14.15,1.12,670.16,1,Cana de Azucar
2,5.78,2.63,1.48,26.59,36.04,180.16,26.44,1.13,3482.91,1,Cebada
4,7.47,4.58,2.4,13.28,26.22,260.89,28.02,1.45,1512.81,1,Batata
4,6.1,1.68,2.21,13.87,24.74,73.41,21.73,1.08,3253.47,1,Papa
2,7.32,2.73,1.25,42.5,37.96,79.4,22.67,1.52,3275.79,1,Papa
1,5.52,4.14,0.29,37.41,19.0,109.16,30.09,1.04,1693.35,1,Zanahoria
1,7.53,4.56,0.27,39.44,22.8,120.9,34.33,1.27,998.62,1,Melon
4,7.79,3.71,2.11,48.44,30.03,150.68,22.16,1.29,920.55,1,Frijoles
4,6.06,2.33,1.91,37.2,36.85,61.69,39.31,1.47,3692.82,1,Cebada
4,6.97,4.42,2.26,46.19,28.5,188.92,27.08,1.45,3904.71,1,Cebada
3,7.23,2.09,1.97,43.64,21.83,127.02,32.02,1.34,3671.52,1,Cebada
2,7.51,2.64,1.82,41.05,39.34,92.74,31.44,1.39,714.21,1,Zanahoria
1,7.07,4.05,2.43,22.86,14.5,120.05,18.83,1.21,3041.49,1,Trigo
1,7.72,2.11,1.56,30.68,33.25,294.56,21.95,1.6,3878.83,1,Cebada
2,7.28,4.93,1.07,45.13,21.41,102.71,8.36,1.51,762.14,1,Maiz
3,6.21,4.35,0.36,35.38,17.05,96.46,23.63,1.31,3328.98,1,Papa
3,6.73,2.76,1.56,20.3,27.26,278.98,25.9,1.23,415.86,1,Uva
1,6.11,3.54,2.26,21.2,22.84,293.47,32.13,1.12,3483.85,1,Cebada
3,7.71,4.75,1.77,48.01,34.28,229.71,17.65,1.41,3853.79,1,Cebada
4,7.32,4.97,0.73,18.28,14.08,121.03,19.81,1.6,2583.31,1,Trigo
3,6.81,2.75,1.24,45.46,16.63,129.09,9.84,1.34,315.7,1,Tomate
1,6.63,4.12,0.83,44.98,8.25,120.84,7.23,1.27,1454.14,1,Arroz
1,5.95,3.92,2.0,17.12,19.32,98.41,24.61,1.46,353.76,1,Melon
3,5.52,2.79,1.96,23.35,18.75,217.17,13.89,1.08,1060.19,1,Trigo
2,5.6,2.84,2.5,29.3,17.04,285.45,31.32,1.24,1924.96,1,Maiz
1,6.25,1.99,1.84,29.48,35.25,222.42,11.27,1.27,2460.56,1,Remolacha
2,6.98,2.11,2.23,18.93,27.91,150.73,29.24,1.54,3348.3,1,Cebolla
4,6.22,4.43,2.06,45.74,27.75,102.57,25.9,1.14,2813.92,1,Espinaca
3,7.42,4.79,1.46,13.52,32.59,293.9,37.72,1.18,2554.19,1,Zanahoria
3,7.73,4.82,1.52,16.08,14.25,264.95,35.05,1.47,222.21,1,Frijoles
2,7.15,3.78,1.73,45.81,14.94,231.04,37.3,1.3,265.99,1,Espinaca
3,6.88,4.09,0.38,49.04,12.4,217.06,7.26,1.58,140.81,1,Frijoles
